,County,Total_Unnamed:_0,Total_County__Special_Age_Groups__Total_astrsk,Total_title,Total_title_and_age,Total_title_and_age_original,Total_Total_astrsk_Total,Total_Total_astrsk_Male,Total_Total_astrsk_Female,Total_Female_Total_Male_Female,Total_At_School__Learning_Institution_Total,Total_At_School__Learning_Institution_Male,Total_At_School__Learning_Institution_Female,Total_Total_Male_Female_Total_Male_Female,Total_Left_School__Learning_Institution_After_completion_Total,Total_Left_School__Learning_Institution_After_completion_Male,Total_Left_School__Learning_Institution_After_completion_Female,Total_Left_School__Learning_Institution_Before_completion_Total,Total_Left_School__Learning_Institution_Before_completion_Male,Total_Left_School__Learning_Institution_Before_completion_Female,Total_Total_Male_Female_never,Total_Never_Been_to_School_Learning_Institution_Total,Total_Never_Been_to_School_Learning_Institution_Male,Total_Never_Been_to_School_Learning_Institution_Female,Total_Total_Male_Female_dont_know,Total_Don't_Know_Total,Total_Don't_Know_Male,Total_Don't_Know_Female,Total_Total_Male_Female_not_stated,Total_Not_State_Total,Total_Not_State_Male,Total_Not_State_Female,3to5_Unnamed:_0,3to5_County__Special_Age_Groups__Total_astrsk,3to5_title,3to5_title_and_age,3to5_title_and_age_original,3to5_Total_astrsk_Total,3to5_Total_astrsk_Male,3to5_Total_astrsk_Female,3to5_Female_Total_Male_Female,3to5_At_School__Learning_Institution_Total,3to5_At_School__Learning_Institution_Male,3to5_At_School__Learning_Institution_Female,3to5_Total_Male_Female_Total_Male_Female,3to5_Left_School__Learning_Institution_After_completion_Total,3to5_Left_School__Learning_Institution_After_completion_Male,3to5_Left_School__Learning_Institution_After_completion_Female,3to5_Left_School__Learning_Institution_Before_completion_Total,3to5_Left_School__Learning_Institution_Before_completion_Male,3to5_Left_School__Learning_Institution_Before_completion_Female,3to5_Total_Male_Female_never,3to5_Never_Been_to_School_Learning_Institution_Total,3to5_Never_Been_to_School_Learning_Institution_Male,3to5_Never_Been_to_School_Learning_Institution_Female,3to5_Total_Male_Female_dont_know,3to5_Don't_Know_Total,3to5_Don't_Know_Male,3to5_Don't_Know_Female,3to5_Total_Male_Female_not_stated,3to5_Not_State_Total,3to5_Not_State_Male,3to5_Not_State_Female,4to5_Unnamed:_0,4to5_County__Special_Age_Groups__Total_astrsk,4to5_title,4to5_title_and_age,4to5_title_and_age_original,4to5_Total_astrsk_Total,4to5_Total_astrsk_Male,4to5_Total_astrsk_Female,4to5_Female_Total_Male_Female,4to5_At_School__Learning_Institution_Total,4to5_At_School__Learning_Institution_Male,4to5_At_School__Learning_Institution_Female,4to5_Total_Male_Female_Total_Male_Female,4to5_Left_School__Learning_Institution_After_completion_Total,4to5_Left_School__Learning_Institution_After_completion_Male,4to5_Left_School__Learning_Institution_After_completion_Female,4to5_Left_School__Learning_Institution_Before_completion_Total,4to5_Left_School__Learning_Institution_Before_completion_Male,4to5_Left_School__Learning_Institution_Before_completion_Female,4to5_Total_Male_Female_never,4to5_Never_Been_to_School_Learning_Institution_Total,4to5_Never_Been_to_School_Learning_Institution_Male,4to5_Never_Been_to_School_Learning_Institution_Female,4to5_Total_Male_Female_dont_know,4to5_Don't_Know_Total,4to5_Don't_Know_Male,4to5_Don't_Know_Female,4to5_Total_Male_Female_not_stated,4to5_Not_State_Total,4to5_Not_State_Male,4to5_Not_State_Female,6to13_Unnamed:_0,6to13_County__Special_Age_Groups__Total_astrsk,6to13_title,6to13_title_and_age,6to13_title_and_age_original,6to13_Total_astrsk_Total,6to13_Total_astrsk_Male,6to13_Total_astrsk_Female,6to13_Female_Total_Male_Female,6to13_At_School__Learning_Institution_Total,6to13_At_School__Learning_Institution_Male,6to13_At_School__Learning_Institution_Female,6to13_Total_Male_Female_Total_Male_Female,6to13_Left_School__Learning_Institution_After_completion_Total,6to13_Left_School__Learning_Institution_After_completion_Male,6to13_Left_School__Learning_Institution_After_completion_Female,6to13_Left_School__Learning_Institution_Before_completion_Total,6to13_Left_School__Learning_Institution_Before_completion_Male,6to13_Left_School__Learning_Institution_Before_completion_Female,6to13_Total_Male_Female_never,6to13_Never_Been_to_School_Learning_Institution_Total,6to13_Never_Been_to_School_Learning_Institution_Male,6to13_Never_Been_to_School_Learning_Institution_Female,6to13_Total_Male_Female_dont_know,6to13_Don't_Know_Total,6to13_Don't_Know_Male,6to13_Don't_Know_Female,6to13_Total_Male_Female_not_stated,6to13_Not_State_Total,6to13_Not_State_Male,6to13_Not_State_Female,14to17_Unnamed:_0,14to17_County__Special_Age_Groups__Total_astrsk,14to17_title,14to17_title_and_age,14to17_title_and_age_original,14to17_Total_astrsk_Total,14to17_Total_astrsk_Male,14to17_Total_astrsk_Female,14to17_Female_Total_Male_Female,14to17_At_School__Learning_Institution_Total,14to17_At_School__Learning_Institution_Male,14to17_At_School__Learning_Institution_Female,14to17_Total_Male_Female_Total_Male_Female,14to17_Left_School__Learning_Institution_After_completion_Total,14to17_Left_School__Learning_Institution_After_completion_Male,14to17_Left_School__Learning_Institution_After_completion_Female,14to17_Left_School__Learning_Institution_Before_completion_Total,14to17_Left_School__Learning_Institution_Before_completion_Male,14to17_Left_School__Learning_Institution_Before_completion_Female,14to17_Total_Male_Female_never,14to17_Never_Been_to_School_Learning_Institution_Total,14to17_Never_Been_to_School_Learning_Institution_Male,14to17_Never_Been_to_School_Learning_Institution_Female,14to17_Total_Male_Female_dont_know,14to17_Don't_Know_Total,14to17_Don't_Know_Male,14to17_Don't_Know_Female,14to17_Total_Male_Female_not_stated,14to17_Not_State_Total,14to17_Not_State_Male,14to17_Not_State_Female,18to22_Unnamed:_0,18to22_County__Special_Age_Groups__Total_astrsk,18to22_title,18to22_title_and_age,18to22_title_and_age_original,18to22_Total_astrsk_Total,18to22_Total_astrsk_Male,18to22_Total_astrsk_Female,18to22_Female_Total_Male_Female,18to22_At_School__Learning_Institution_Total,18to22_At_School__Learning_Institution_Male,18to22_At_School__Learning_Institution_Female,18to22_Total_Male_Female_Total_Male_Female,18to22_Left_School__Learning_Institution_After_completion_Total,18to22_Left_School__Learning_Institution_After_completion_Male,18to22_Left_School__Learning_Institution_After_completion_Female,18to22_Left_School__Learning_Institution_Before_completion_Total,18to22_Left_School__Learning_Institution_Before_completion_Male,18to22_Left_School__Learning_Institution_Before_completion_Female,18to22_Total_Male_Female_never,18to22_Never_Been_to_School_Learning_Institution_Total,18to22_Never_Been_to_School_Learning_Institution_Male,18to22_Never_Been_to_School_Learning_Institution_Female,18to22_Total_Male_Female_dont_know,18to22_Don't_Know_Total,18to22_Don't_Know_Male,18to22_Don't_Know_Female,18to22_Total_Male_Female_not_stated,18to22_Not_State_Total,18to22_Not_State_Male,18to22_Not_State_Female,23plus_Unnamed:_0,23plus_County__Special_Age_Groups__Total_astrsk,23plus_title,23plus_title_and_age,23plus_title_and_age_original,23plus_Total_astrsk_Total,23plus_Total_astrsk_Male,23plus_Total_astrsk_Female,23plus_Female_Total_Male_Female,23plus_At_School__Learning_Institution_Total,23plus_At_School__Learning_Institution_Male,23plus_At_School__Learning_Institution_Female,23plus_Total_Male_Female_Total_Male_Female,23plus_Left_School__Learning_Institution_After_completion_Total,23plus_Left_School__Learning_Institution_After_completion_Male,23plus_Left_School__Learning_Institution_After_completion_Female,23plus_Left_School__Learning_Institution_Before_completion_Total,23plus_Left_School__Learning_Institution_Before_completion_Male,23plus_Left_School__Learning_Institution_Before_completion_Female,23plus_Total_Male_Female_never,23plus_Never_Been_to_School_Learning_Institution_Total,23plus_Never_Been_to_School_Learning_Institution_Male,23plus_Never_Been_to_School_Learning_Institution_Female,23plus_Total_Male_Female_dont_know,23plus_Don't_Know_Total,23plus_Don't_Know_Male,23plus_Don't_Know_Female,23plus_Total_Male_Female_not_stated,23plus_Not_State_Total,23plus_Not_State_Male,23plus_Not_State_Female,NotStated_Unnamed:_0,NotStated_County__Special_Age_Groups__Total_astrsk,NotStated_title,NotStated_title_and_age,NotStated_title_and_age_original,NotStated_Total_astrsk_Total,NotStated_Total_astrsk_Male,NotStated_Total_astrsk_Female,NotStated_Female_Total_Male_Female,NotStated_At_School__Learning_Institution_Total,NotStated_At_School__Learning_Institution_Male,NotStated_At_School__Learning_Institution_Female,NotStated_Total_Male_Female_Total_Male_Female,NotStated_Left_School__Learning_Institution_After_completion_Total,NotStated_Left_School__Learning_Institution_After_completion_Male,NotStated_Left_School__Learning_Institution_After_completion_Female,NotStated_Left_School__Learning_Institution_Before_completion_Total,NotStated_Left_School__Learning_Institution_Before_completion_Male,NotStated_Left_School__Learning_Institution_Before_completion_Female,NotStated_Total_Male_Female_never,NotStated_Never_Been_to_School_Learning_Institution_Total,NotStated_Never_Been_to_School_Learning_Institution_Male,NotStated_Never_Been_to_School_Learning_Institution_Female,NotStated_Total_Male_Female_dont_know,NotStated_Don't_Know_Total,NotStated_Don't_Know_Male,NotStated_Don't_Know_Female,NotStated_Total_Male_Female_not_stated,NotStated_Not_State_Total,NotStated_Not_State_Male,NotStated_Not_State_Female
0,MOMBASA,0.0,"MOMBASA   1,100,173 552,476",MOMBASA,Total,MOMBASA,"1,100,173","552,476","547,681","547,681 378,423   189,490   188,930","378,423",,"188,930","457,603   243,173 214,424 153,982 74,382 79,596","457,603",,,"243,173","214,424","153,982","101,097 40,253 60,843","101,097","40,253","60,843","8,817 5,043","8,817","5,043","3,772","3,772 251 135 116",251,135,116,1.0,"3-5 84,323 42,434",MOMBASA,3-5,3-5,"84,323","42,434","41,889","41,889 57,828 28,547 29,281","57,828","28,547","29,281",467 246 221 131 67 64,467,246,221,131,67,64,"25,241 13,231 12,010","25,241","13,231","12,010",644 335,644,335,309,309 12 8 4,12,8,4,2.0,"4-5 55,708 27,813",MOMBASA,4-5,4-5,"55,708","27,813","27,895","27,895 46,528 22,965 23,563","46,528","22,965","23,563",374 197 177 107 52 55,374,197,177,107,52,55,"8,421 4,456 3,965","8,421","4,456","3,965",269 138,269,138,131,131 9 5 4,9,5,4,3.0,"6-13 194,684 96,354",MOMBASA,6-13,6-13,"194,684","96,354","98,328","98,328 186,170 92,111 94,057","186,170","92,111","94,057","1,924 950 974 790 375 415","1,924",950,974,790,375,415,"5,190 2,620 2,570","5,190","2,620","2,570",579 285,579,285,294,294 31 13 18,31,13,18,4.0,"14-17 77,650 37,269",MOMBASA,14-17,14-17,"77,650","37,269","40,381","40,381 68,494 33,719 34,775","68,494","33,719","34,775","4,146 1,588 2,558 2,793 1,028 1,765","4,146","1,588","2,558","2,793","1,028","1,765","1,931 811 1,120","1,931",811,"1,120",275 119,275,119,156,156 11 4 7,11,4,7,5.0,"18-22 119,644 53,843",MOMBASA,18-22,18-22,"119,644","53,843","65,798","65,798 40,268 20,912 19,356","40,268","20,912","19,356","55,303 23,725 31,578 18,868 7,268 11,598","55,303","23,725","31,578","18,868","7,268","11,598","4,557 1,660 2,897","4,557","1,660","2,897",629 269,629,269,359,359 19 9 10,19,9,10,6.0,"23+ 623,848 322,563",MOMBASA,23+,23+,"623,848","322,563","301,274","301,274 25,663 14,201 11,461","25,663","14,201","11,461","395,763   216,664 179,093 131,400 65,644 65,754","395,763",,,"216,664","179,093","131,400","64,178 21,931 42,246","64,178","21,931","42,246","6,690 4,035","6,690","4,035","2,654","2,654 154 88 66",154,88,66,7.0,Not Stated 24 13,MOMBASA,Not Stated,Not Stated,24,13,11,11 - - -,-,-,-,- - - - - -,-,-,-,-,-,-,- -,-,-,-,- - -,-,-,-,- 24 13 11,24,13,11
1,KWALE,8.0,"KWALE 783,189 382,538",KWALE,Total,KWALE,"783,189","382,538","400,636","400,636 334,612 171,696   162,911","334,612",,"162,911","152,178 83,012 69,162 98,811 49,352 49,457","152,178","83,012","69,162","98,811","49,352","49,457","192,001 75,281 116,716","192,001","75,281","116,716","5,418 3,108","5,418","3,108","2,310","2,310 169 89 80",169,89,80,9.0,"3-5 83,068 41,933",KWALE,3-5,3-5,"83,068","41,933","41,134","41,134 38,902 19,159 19,743","38,902","19,159","19,743",139 65 74 60 35 25,139,65,74,60,35,25,"43,471 22,426 21,044","43,471","22,426","21,044",481 240,481,240,241,241 15 8 7,15,8,7,10.0,"4-5 56,504 28,730",KWALE,4-5,4-5,"56,504","28,730","27,774","27,774 34,535 17,139 17,396","34,535","17,139","17,396",110 53 57 48 24 24,110,53,57,48,24,24,"21,540 11,379 10,161","21,540","11,379","10,161",261 128,261,128,133,133 10 7 3,10,7,3,11.0,"6-13 204,259 103,008",KWALE,6-13,6-13,"204,259","103,008","101,246","101,246 185,190 93,232 91,955","185,190","93,232","91,955","770 385 384 1,043 552 491",770,385,384,"1,043",552,491,"16,615 8,499 8,115","16,615","8,499","8,115",611 322,611,322,289,289 30 18 12,30,18,12,12.0,"14-17 83,492 42,684",KWALE,14-17,14-17,"83,492","42,684","40,808","40,808 70,746 36,454 34,292","70,746","36,454","34,292","2,198 900 1,298 4,373 2,158 2,215","2,198",900,"1,298","4,373","2,158","2,215","5,908 3,031 2,877","5,908","3,031","2,877",251 131,251,131,120,120 16 10 6,16,10,6,13.0,"18-22 80,175 38,332",KWALE,18-22,18-22,"80,175","38,332","41,841","41,841 31,324 18,083 13,240","31,324","18,083","13,240","22,674 9,590 13,083 16,532 6,837 9,695","22,674","9,590","13,083","16,532","6,837","9,695","9,181 3,601 5,580","9,181","3,601","5,580",449 215,449,215,234,234 15 6 9,15,6,9,14.0,"23+ 332,185 156,576",KWALE,23+,23+,"332,185","156,576","175,602","175,602 8,450 4,768 3,681","8,450","4,768","3,681","126,397 72,072 54,323 76,803 39,770 37,031","126,397","72,072","54,323","76,803","39,770","37,031","116,826 37,724 79,100","116,826","37,724","79,100","3,626 2,200","3,626","2,200","1,426","1,426 83 42 41",83,42,41,15.0,Not Stated 10,KWALE,Not Stated,Not Stated,Stated,10,5,5 5 - - -,5,-,-,- - - - - -,-,-,-,-,-,-,- -,-,-,-,- - -,-,-,-,- 10 5 5,10,5,5
2,KILIFI,16.0,"KILIFI 1,323,664 636,891",KILIFI,Total,KILIFI,"1,323,664","636,891","686,754","686,754 605,776   308,926 296,841","605,776","308,926","296,841","282,538 154,263   128,273   175,199 86,075 89,122","282,538","154,263",,,"128,273",,"250,280 82,303 167,972","250,280","82,303","167,972","9,634 5,214","9,634","5,214","4,420","4,420 237 110 126",237,110,126,17.0,"3-5 126,430 63,506",KILIFI,3-5,3-5,"126,430","63,506","62,923","62,923 74,467 36,629 37,837","74,467","36,629","37,837",268 138 130 107 47 60,268,138,130,107,47,60,"50,798 26,291 24,507","50,798","26,291","24,507",778 393,778,393,385,385 12 8 4,12,8,4,18.0,"4-5 85,491 43,101",KILIFI,4-5,4-5,"85,491","43,101","42,389","42,389 62,064 30,760 31,303","62,064","30,760","31,303",208 108 100 89 38 51,208,108,100,89,38,51,"22,668 11,964 10,704","22,668","11,964","10,704",452 225,452,225,227,227 10 6 4,10,6,4,19.0,"6-13 328,848 164,769",KILIFI,6-13,6-13,"328,848","164,769","164,072","164,072 311,570   155,860 155,705","311,570","155,860","155,705","1,385 662 723 988 516 472","1,385",662,723,988,516,472,"13,828 7,198 6,628","13,828","7,198","6,628","1,035 511","1,035",511,524,524 42 22 20,42,22,20,20.0,"14-17 144,986 73,000",KILIFI,14-17,14-17,"144,986","73,000","71,983","71,983 133,019 67,451 65,565","133,019","67,451","65,565","3,092 1,274 1,818 4,451 2,020 2,431","3,092","1,274","1,818","4,451","2,020","2,431","3,980 2,038 1,942","3,980","2,038","1,942",421 205,421,205,216,216 23 12 11,23,12,11,21.0,"18-22 146,905 71,639",KILIFI,18-22,18-22,"146,905","71,639","75,263","75,263 68,786 38,854 29,932","68,786","38,854","29,932","42,363 18,199 24,164 27,066 11,097 15,967","42,363","18,199","24,164","27,066","11,097","15,967","7,844 3,104 4,739","7,844","3,104","4,739",826 375,826,375,451,451 20 10 10,20,10,10,22.0,"23+ 576,479 263,973",KILIFI,23+,23+,"576,479","263,973","312,502","312,502 17,934 10,132 7,802","17,934","10,132","7,802","235,430   133,990 101,438 142,587 72,395 70,192","235,430",,,"133,990","101,438","142,587","173,830 43,672 130,156","173,830","43,672","130,156","6,574 3,730","6,574","3,730","2,844","2,844 124 54 70",124,54,70,23.0,Not Stated 16,KILIFI,Not Stated,Not Stated,Stated,16,4,4 11 - - -,11,-,-,- - - - - -,-,-,-,-,-,-,- -,-,-,-,- - -,-,-,-,- 16 4 11,16,4,11
3,TANA RIVER,24.0,"TANA RIVER 284,605 142,087",TANA RIVER,Total,TANA RIVER,"284,605","142,087","142,516","142,516 95,997 50,470 45,527","95,997","50,470","45,527","32,815 19,351 13,464 29,062 14,502 14,560","32,815","19,351","13,464","29,062","14,502","14,560","125,160 56,872 68,287","125,160","56,872","68,287","1,445 835","1,445",835,609,609 126 57 69,126,57,69,25.0,"3-5 34,347 17,515",TANA RIVER,3-5,3-5,"34,347","17,515","16,832","16,832 11,814 6,021 5,793","11,814","6,021","5,793",41 25 16 25 11 14,41,25,16,25,11,14,"22,334 11,380 10,954","22,334","11,380","10,954",122 71,122,71,51,51 11 7 4,11,7,4,26.0,"4-5 23,116 11,854",TANA RIVER,4-5,4-5,"23,116","11,854","11,262","11,262 10,170 5,240 4,930","10,170","5,240","4,930",36 22 14 17 9 8,36,22,14,17,9,8,"12,816 6,535 6,281","12,816","6,535","6,281",69 42,69,42,27,27 8 6 2,8,6,2,27.0,"6-13 80,023 40,694",TANA RIVER,6-13,6-13,"80,023","40,694","39,329","39,329 54,228 27,623 26,605","54,228","27,623","26,605",278 152 126 444 276 168,278,152,126,444,276,168,"24,849 12,536 12,313","24,849","12,536","12,313",197 95,197,95,102,102 27 12 15,27,12,15,28.0,"14-17 29,071 14,979",TANA RIVER,14-17,14-17,"29,071","14,979","14,091","14,091 18,570 9,666 8,904","18,570","9,666","8,904","765 334 431 1,472 693 779",765,334,431,"1,472",693,779,"8,169 4,236 3,933","8,169","4,236","3,933",82 45,82,45,36,36 13 5 8,13,5,8,29.0,"18-22 28,997 13,928",TANA RIVER,18-22,18-22,"28,997","13,928","15,069","15,069 7,693 4,697 2,996","7,693","4,697","2,996","6,170 2,853 3,317 5,205 2,200 3,005","6,170","2,853","3,317","5,205","2,200","3,005","9,798 4,106 5,692","9,798","4,106","5,692",119 69,119,69,50,50 12 3 9,12,3,9,30.0,"23+ 112,161 54,966",TANA RIVER,23+,23+,"112,161","54,966","57,194","57,194 3,692 2,463 1,229","3,692","2,463","1,229","25,561 15,987 9,574 21,916 11,322 10,594","25,561","15,987","9,574","21,916","11,322","10,594","60,010 24,614 35,395","60,010","24,614","35,395",925 555,925,555,370,370 57 25 32,57,25,32,31.0,Not Stated 6,TANA RIVER,Not Stated,Not Stated,Stated,6,5,5 1 - - -,1,-,-,- - - - - -,-,-,-,-,-,-,- -,-,-,-,- - -,-,-,-,- 6 5 1,6,5,1
4,LAMU,32.0,"LAMU 130,991 69,111",LAMU,Total,LAMU,"130,991","69,111","61,877","61,877 50,249 25,969 24,278","50,249","25,969","24,278","30,833 18,933 11,899 22,762 11,830 10,932","30,833","18,933","11,899","22,762","11,830","10,932","26,325 11,888 14,437","26,325","11,888","14,437",786 472,786,472,314,314 36 19 17,36,19,17,33.0,"3-5 11,661 6,019",LAMU,3-5,3-5,"11,661","6,019","5,642","5,642 5,929 2,963 2,966","5,929","2,963","2,966",27 16 11 40 15 25,27,16,11,40,15,25,"5,631 3,013 2,618","5,631","3,013","2,618",33 12,33,12,21,21 1 - 1,1,-,1,34.0,"4-5 7,836 4,058",LAMU,4-5,4-5,"7,836","4,058","3,778","3,778 5,212 2,618 2,594","5,212","2,618","2,594",22 12 10 30 12 18,22,12,10,30,12,18,"2,556 1,409 1,147","2,556","1,409","1,147",15 7,15,7,8,8 1 - 1,1,-,1,35.0,"6-13 29,588 14,994",LAMU,6-13,6-13,"29,588","14,994","14,592","14,592 27,023 13,635 13,386","27,023","13,635","13,386",123 71 52 317 178 139,123,71,52,317,178,139,"2,095 1,097 998","2,095","1,097",998,28 13,28,13,15,15 2 - 2,2,-,2,36.0,"14-17 12,714 6,600",LAMU,14-17,14-17,"12,714","6,600","6,114","6,114 10,904 5,682 5,222","10,904","5,682","5,222",360 145 215 737 368 369,360,145,215,737,368,369,692 397 295,692,397,295,19 8,19,8,11,11 2 - 2,2,-,2,37.0,"18-22 13,403 7,005",LAMU,18-22,18-22,"13,403","7,005","6,398","6,398 4,823 2,767 2,056","4,823","2,767","2,056","4,438 2,298 2,140 2,909 1,327 1,582","4,438","2,298","2,140","2,909","1,327","1,582","1,181 585 596","1,181",585,596,47 26,47,26,21,21 5 2 3,5,2,3,38.0,"23+ 63,621 34,490",LAMU,23+,23+,"63,621","34,490","29,130","29,130 1,570 922 648","1,570",922,648,"25,885 16,403 9,481 18,759 9,942 8,817","25,885","16,403","9,481","18,759","9,942","8,817","16,726 6,796 9,930","16,726","6,796","9,930",659 413,659,413,246,246 22 14 8,22,14,8,39.0,Not Stated 4,LAMU,Not Stated,Not Stated,Stated,4,3,3 1 - - -,1,-,-,- - - - - -,-,-,-,-,-,-,- -,-,-,-,- - -,-,-,-,- 4 3 1,4,3,1
5,TAITA/TAVETA,40.0,"TAITA/TAVETA 312,593 158,230",TAITA/TAVETA,Total,TAITA/TAVETA,"312,593","158,230","154,357","154,357 116,381 59,272 57,108","116,381","59,272","57,108","118,731 63,137 55,594 47,998 23,804 24,190","118,731","63,137","55,594","47,998","23,804","24,190","28,128 11,239 16,888","28,128","11,239","16,888","1,286 744","1,286",744,542,542 69 34 35,69,34,35,41.0,"3-5 22,877 11,568",TAITA/TAVETA,3-5,3-5,"22,877","11,568","11,309","11,309 15,157 7,575 7,582","15,157","7,575","7,582",78 34 44 25 15 10,78,34,44,25,15,10,"7,542 3,900 3,642","7,542","3,900","3,642",69 40,69,40,29,29 6 4 2,6,4,2,42.0,"4-5 15,103 7,640",TAITA/TAVETA,4-5,4-5,"15,103","7,640","7,463","7,463 12,890 6,465 6,425","12,890","6,465","6,425",69 31 38 20 12 8,69,31,38,20,12,8,"2,089 1,110 979","2,089","1,110",979,30 19,30,19,11,11 5 3 2,5,3,2,43.0,"6-13 61,802 31,032",TAITA/TAVETA,6-13,6-13,"61,802","31,032","30,769","30,769 60,281 30,234 30,046","60,281","30,234","30,046",333 166 167 172 85 87,333,166,167,172,85,87,953 516 437,953,516,437,50 29,50,29,21,21 13 2 11,13,2,11,44.0,"14-17 29,651 15,194",TAITA/TAVETA,14-17,14-17,"29,651","15,194","14,457","14,457 26,706 13,633 13,073","26,706","13,633","13,073","1,660 855 805 861 466 395","1,660",855,805,861,466,395,383 219 164,383,219,164,38 19,38,19,19,19 3 2 1,3,2,1,45.0,"18-22 30,070 15,371",TAITA/TAVETA,18-22,18-22,"30,070","15,371","14,699","14,699 10,688 5,847 4,841","10,688","5,847","4,841","14,432 7,147 7,285 4,121 1,969 2,152","14,432","7,147","7,285","4,121","1,969","2,152",720 347 373,720,347,373,101 57,101,57,44,44 8 4 4,8,4,4,46.0,"23+ 168,190 85,063",TAITA/TAVETA,23+,23+,"168,190","85,063","83,122","83,122 3,549 1,983 1,566","3,549","1,983","1,566","102,228 54,935 47,293 42,819 21,269 21,546","102,228","54,935","47,293","42,819","21,269","21,546","18,530 6,257 12,272","18,530","6,257","12,272","1,028 599","1,028",599,429,429 36 20 16,36,20,16,47.0,Not Stated 3,TAITA/TAVETA,Not Stated,Not Stated,Stated,3,2,2 1 - - -,1,-,-,- - - - - -,-,-,-,-,-,-,- -,-,-,-,- - -,-,-,-,- 3 2 1,3,2,1
6,GARISSA,48.0,"GARISSA 778,006 425,411",GARISSA,Total,GARISSA,"778,006","425,411","352,563","352,563 132,990 77,489 55,497","132,990","77,489","55,497","23,144 15,400 7,744 9,508 5,309 4,198","23,144","15,400","7,744","9,508","5,309","4,198","584,730   311,556 273,149","584,730",,"273,149","27,479   15,564","27,479",,"11,913","11,913 155 93 62",155,93,62,49.0,"3-5 80,977 41,983",GARISSA,3-5,3-5,"80,977","41,983","38,991","38,991 10,731 5,554 5,177","10,731","5,554","5,177",160 92 68 150 79 71,160,92,68,150,79,71,"67,222 34,758 32,461","67,222","34,758","32,461","2,703 1,495","2,703","1,495","1,208","1,208 11 5 6",11,5,6,50.0,"4-5 56,033 29,206",GARISSA,4-5,4-5,"56,033","29,206","26,825","26,825 8,639 4,469 4,170","8,639","4,469","4,170",120 69 51 109 60 49,120,69,51,109,60,49,"45,361 23,615 21,744","45,361","23,615","21,744","1,795 988","1,795",988,807,807 9 5 4,9,5,4,51.0,"6-13 218,905 119,628",GARISSA,6-13,6-13,"218,905","119,628","99,273","99,273 61,186 33,516 27,669","61,186","33,516","27,669","1,030 573 457 934 532 402","1,030",573,457,934,532,402,"149,100 81,178 67,919","149,100","81,178","67,919","6,624 3,811","6,624","3,811","2,813","2,813 31 18 13",31,18,13,52.0,"14-17 101,460 61,885",GARISSA,14-17,14-17,"101,460","61,885","39,572","39,572 29,875 18,344 11,531","29,875","18,344","11,531","1,110 624 486 836 428 408","1,110",624,486,836,428,408,"65,992 40,165 25,824","65,992","40,165","25,824","3,633 2,314","3,633","2,314","1,319","1,319 14 10 4",14,10,4,53.0,"18-22 101,279 56,300",GARISSA,18-22,18-22,"101,279","56,300","44,970","44,970 18,542 11,611 6,930","18,542","11,611","6,930","4,434 2,410 2,024 1,959 894 1,064","4,434","2,410","2,024","1,959",894,"1,064","72,469 39,182 33,281","72,469","39,182","33,281","3,850 2,185","3,850","2,185","1,664","1,664 25 18 7",25,18,7,54.0,"23+ 275,381 145,611",GARISSA,23+,23+,"275,381","145,611","129,757","129,757 12,656 8,464 4,190","12,656","8,464","4,190","16,410 11,701 4,709 5,629 3,376 2,253","16,410","11,701","4,709","5,629","3,376","2,253","229,947   116,273   113,664","229,947",,"113,664","10,669 5,759","10,669","5,759","4,909","4,909 70 38 32",70,38,32,55.0,Not Stated 4,GARISSA,Not Stated,Not Stated,Stated,4,4,4 - - - -,-,-,-,- - - - - -,-,-,-,-,-,-,- -,-,-,-,- - -,-,-,-,- 4 4 -,4,4,-
